id,cmc_rank,id,name,symbol,slug,market_cap,volume_24h,date_added
1465,1466,7430,Zenfuse,ZEFU,zenfuse,584203.8911188529,0.0,2020-10-16T00:00:00.000Z
1466,1467,7256,Mettalex,MTLX,mettalex,579701.376025943,10547.64790738,2020-09-30T00:00:00.000Z
1467,1468,10373,Tulip Protocol,TULIP,solfarm,577094.7196127796,46099.14132785,2021-06-09T00:00:00.000Z
1468,1469,24996,KEK,KEKE,kek,576054.6075997645,4913624.5005708,2023-05-06T11:28:15.000Z
1469,1470,8341,Young Boys Fan Token,YBO,young-boys-fan-token,572334.7304882986,500761.09752441,2021-01-27T00:00:00.000Z
1470,1471,12416,PulsePad,PLSPAD,pulsepad,570721.2038452293,46852.39025298,2021-11-10T15:00:24.000Z
1471,1472,10055,Crust Shadow,CSM,crust-shadow,570119.3999533961,2004.91306423,2021-05-25T00:00:00.000Z
1472,1473,6992,Spartan Protocol,SPARTA,spartan-protocol,567165.3661682243,26459.22848549,2020-09-10T00:00:00.000Z
1473,1474,11530,Roush Fenway Racing Fan Token,ROUSH,roush-fenway-racing-fan-token,566461.3377953912,28663.04350954,2021-09-01T06:42:45.000Z
1474,1475,17456,Fringe Finance,FRIN,fringe-finance,564947.7374844134,98562.30129313,2022-01-18T23:17:19.000Z
1475,1476,4834,Golos Blockchain,GLS,golos-blockchain,563668.6951095142,30.40156294,2019-10-24T00:00:00.000Z
1476,1477,9673,Loser Coin,LOWB,loser-coin,558678.9472835814,23582.6126211,2021-05-10T00:00:00.000Z
1477,1478,1654,BitCore,BTX,bitcore,557291.463279941,20.95291105,2017-04-27T00:00:00.000Z
1478,1479,14767,The Coop Network,GMD,the-coop-network,556620.0394287697,1851.67693901,2021-11-18T08:04:46.000Z
1479,1480,3800,FidexToken,FEX,fidex-token,555551.5777472542,0.0,2019-04-24T00:00:00.000Z
1480,1481,8029,Oxygen,OXY,oxygen,554992.6802312428,147239.36862913,2020-12-16T00:00:00.000Z
1481,1482,6218,Arcona,ARCONA,arcona,554394.5951650076,17178.37214254,2020-08-05T00:00:00.000Z
1482,1483,16252,Okratech Token,ORT,okratech-token,551991.1638627467,348988.16765895,2021-12-20T04:55:50.000Z
1483,1484,15889,Metaverse Face,MEFA,metaverse-face,549543.3019755459,27964.1995458,2021-12-10T04:37:18.000Z
1484,1485,1447,ZClassic,ZCL,zclassic,549145.4791065962,276.29477316,2016-11-09T00:00:00.000Z
1485,1486,22103,Lunar,LNR,lunar-v2,544570.6073967618,167593.51956987,2021-11-16T06:53:31.000Z
1486,1487,416,HempCoin,THC,hempcoin,539371.9796479172,20.23697058,2014-06-28T00:00:00.000Z
1487,1488,3703,ADAMANT Messenger,ADM,adamant-messenger,538910.6173262359,33478.11865683,2019-01-17T00:00:00.000Z
1488,1489,7553,unFederalReserve,eRSDL,unfederalreserve,538499.84423502,2101.43063218,2020-10-30T00:00:00.000Z
1489,1490,16016,Portuma,POR,portuma,536836.7754475864,169338.3021793,2021-12-14T02:22:53.000Z
1490,1491,11913,AcknoLedger,ACK,acknoledger,535615.2010129679,0.0,2021-10-28T12:39:28.000Z
1491,1492,8996,Mogul Productions,STARS,mogul-productions,534819.4937931583,104056.59899544,2021-03-29T00:00:00.000Z
1492,1493,10824,Hertz Network,HTZ,hertz-network,523917.2834753449,0.0,2021-07-10T00:00:00.000Z
1493,1494,2291,Genaro Network,GNX,genaro-network,521437.6603218305,46726.99562505,2017-12-18T00:00:00.000Z
1494,1495,15388,RIZON,ATOLO,rizon-blockchain,516731.93643624167,19003.87223722,2021-11-30T11:16:53.000Z
1495,1496,8351,OptionRoom,ROOM,optionroom,515915.0923325849,51408.92999478,2021-01-28T00:00:00.000Z
1496,1497,8963,UnMarshal,MARSH,unmarshal,512823.7453623314,255633.62311414,2021-03-26T00:00:00.000Z
1497,1498,9792,ACENT,ACE,acent,510531.58149326954,161571.58008751,2021-05-13T00:00:00.000Z
1498,1499,2991,NIX,NIX,nix,510180.7889833785,0.0,2018-07-28T00:00:00.000Z
1499,1500,588,Ubiq,UBQ,ubiq,509724.04977297306,62.5345325,2014-09-07T00:00:00.000Z
